Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,The Empire: Middle Eastern & East African Food,43.66085492889121,-79.43090550383728,Middle Eastern Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Tierra Azteca,43.66000202627799,-79.43472829949359,Mexican Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Tim Hortons,43.660321834311276,-79.43438540096395,Coffee Shop
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Shoppers Drug Mart,43.661591,-79.428741,Pharmacy
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,The Maker Bean,43.660603,-79.43245,Café
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Roma 1090,43.66022014218213,-79.43414030276097,Pizza Place
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,241 Pizza,43.66050087313444,-79.43231126063317,Pizza Place
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Cloré Beauty Supply,43.660119,-79.435024,Health & Beauty Service
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Eyesore Cinema,43.659873,-79.437592,Video Store
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Disgraceland,43.66142,-79.428702,Bar
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Luanda House,43.661234837159434,-79.42908447444685,Dance Studio
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Enterprise Rent-A-Car,43.66614597030787,-79.43076436770997,Rental Car Location
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Nazareth Ethiopian Restaurant,43.661219,-79.42867895717468,Ethiopian Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Laziza,43.66143137745833,-79.42834926105746,Mediterranean Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,The Walton,43.65504502639942,-79.41436332102766,Café
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Pinky's Ca Phe,43.65553023379977,-79.4138787532894,Asian Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,P.G. Clucks Fried Chicken,43.655216371450564,-79.41457092761993,Fried Chicken Joint
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Bar Raval,43.65590380020168,-79.41012528837247,Tapas Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Birreria Volo,43.65521249025681,-79.41467821598053,Beer Bar
"Little Portugal, Trinity",43.6563574,-79.41318423755996,The Royal Cinema,43.65529399527318,-79.41437780857085,Indie Movie Theater
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Bitondo's Pizzeria,43.65416941033962,-79.41340014338493,Pizza Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Soundscapes,43.65542589141451,-79.41286084467434,Record Shop
"Little Portugal, Trinity",43.6563574,-79.41318423755996,La Carnita,43.65591551086448,-79.40985687766016,Taco Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Rudy,43.655041564316875,-79.41482718425685,Burger Joint
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Wild Indigo,43.65508966768918,-79.41431491692796,Bar
"Little Portugal, Trinity",43.6563574,-79.41318423755996,LoPan,43.65588525732186,-79.40990485291789,Cocktail Bar
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Red Pegasus,43.654973,-79.415108,Gift Shop
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Woodlot Restaurant & Bakery,43.655765,-79.409929,New American Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Hot Mess,43.655011,-79.414638,Tex-Mex Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Structube,43.65587167052269,-79.41056212496207,Furniture / Home Store
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Utopia Cafe & Grill,43.655365385751324,-79.41355681869587,American Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Nightowl Toronto,43.65496505273002,-79.41587435546498,Bar
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Snakes & Lattes,43.65609293764607,-79.40913788978382,Café
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Empire Espresso,43.6550720545034,-79.41664264294532,Café
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Sotto Voce,43.65523981658037,-79.41383321455274,Lounge
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Kalendar Restaurant & Bistro,43.655672380709845,-79.41156052685736,French Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Marinella Simply Italian,43.655028517585365,-79.41578415431819,Italian Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,The Comic Book Lounge + Gallery,43.655246595290926,-79.41342378175543,Hobby Shop
"Little Portugal, Trinity",43.6563574,-79.41318423755996,California Sandwiches,43.652664137129136,-79.41235165228667,Sandwich Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Village Juicery,43.6559745492103,-79.41144185784691,Juice Bar
"Little Portugal, Trinity",43.6563574,-79.41318423755996,DaiLo,43.65593123308572,-79.40992383039809,Asian Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Hogtown Pub & Oysters,43.654961853212264,-79.4150727507387,Gastropub
"Little Portugal, Trinity",43.6563574,-79.41318423755996,YamChops,43.65519423107115,-79.41809919894195,Vegetarian / Vegan Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Hapa Izakaya,43.655281492914376,-79.41419145285809,Japanese Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Dolce Gelato,43.655129,-79.417345,Dessert Shop
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Menchie's,43.65504089070519,-79.41500912634761,Frozen Yogurt Shop
"Little Portugal, Trinity",43.6563574,-79.41318423755996,San Francesco Foods,43.65405453094444,-79.41346797552856,Sandwich Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Manic Coffee,43.656684355245964,-79.40703202630826,Café
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Sam James Coffee Bar,43.66038644717935,-79.41547598490168,Coffee Shop
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Sneaky Dee's Restaurant & Concert Venue,43.65634906243686,-79.40764590401695,Bar
"Little Portugal, Trinity",43.6563574,-79.41318423755996,The Fish Store,43.65503190979927,-79.41624362192621,Sandwich Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Pet Uno,43.65513009251686,-79.41721103369444,Pet Store
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Sicilian Sidewalk Cafe,43.65521,-79.418579,Café
"Little Portugal, Trinity",43.6563574,-79.41318423755996,DOMA,43.65545,-79.41418,Korean Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Hacienda Las Americas,43.656634,-79.407047,Taco Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Presse Cafe,43.65495347408157,-79.41471781375186,Café
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Burgatory,43.655056806247536,-79.41856280928084,Burger Joint
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Golden Wheat Bakery & Pastry,43.655052310642546,-79.41622320603024,Bakery
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Kasai Grill House,43.655046185646796,-79.41610841087773,Korean Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Sashimi Island,43.654927880038386,-79.4151606295883,Sushi Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,the wilson 96,43.65501710677792,-79.41468487700571,Pub
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Pizza Pizza,43.6550492860411,-79.4146408631013,Pizza Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Ghazale,43.65504407620393,-79.41634449534261,Middle Eastern Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Pancho's Bakery,43.65506210033606,-79.41641607714618,Snack Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,La Forchetta,43.655054095240374,-79.41459936854328,Italian Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Urban Thai,43.654925112248286,-79.41557957805794,Thai Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Subway,43.65520815800491,-79.41856573552462,Sandwich Place
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Sushi Bon,43.65520663263316,-79.41750219443709,Sushi Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Wild Wing,43.655018430248695,-79.41469430923462,Wings Joint
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Bella Vista Trattoria & Wine Bar,43.655095,-79.416529,Italian Restaurant
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Euclid Avenue Parkette,43.65950365023226,-79.41432756336151,Park
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Smoke Bourbon Bar-B-Q House,43.66046370482555,-79.4148789904751,BBQ Joint
"Little Portugal, Trinity",43.6563574,-79.41318423755996,Sit in Bangkok,43.655205,-79.418472,Thai Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Common Sort,43.641029888414444,-79.43461986817455,Thrift / Vintage Store
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,The Tempered Room,43.64131496262071,-79.43314957808886,Bakery
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,kitten & the bear,43.63990916148936,-79.44048279422617,Tea Room
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Glory Hole Doughnuts,43.63968683674093,-79.44136846209358,Donut Shop
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Norling,43.640236,-79.438449,Tibetan Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Capital Espresso And Pastries,43.64097266938929,-79.43457972642001,Café
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Shameful Tiki Room,43.64132629712811,-79.43320994405224,Beach Bar
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Harry's Char Broil & Dining Lounge,43.63643418112938,-79.43693000959645,American Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Shangrila,43.63968830259313,-79.44154153471632,Asian Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Ali's West Indian Roti Shop,43.64074485297684,-79.4359132352652,Caribbean Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Chantecler,43.641754575822084,-79.4312263660021,French Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,LCBO,43.640910182877256,-79.43490107370239,Liquor Store
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Superpoint Express,43.640814,-79.434316,Pizza Place
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Pharmacy,43.638089904034146,-79.43180974511733,Bar
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,The Workroom,43.64154136955292,-79.43121671676634,Arts & Crafts Store
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Miss Thing's,43.64155912824447,-79.43196184684483,Hawaiian Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Guu Izakaya,43.641845549029775,-79.43108645308222,Japanese Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Grand Electric,43.64171366792598,-79.43154546779928,Mexican Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Curiosa,43.64158639490549,-79.43161035434228,Gift Shop
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Glory of India,43.64069366455078,-79.43678283691406,North Indian Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Craig's Cookies,43.63925,-79.44283,Bakery
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Tibet Kitchen,43.640037060960765,-79.43955709340604,Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,The Well,43.64151083909134,-79.43203007772871,Chiropractor
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Parkdale Pete's Corner Grill,43.63987814844714,-79.44083431889204,Diner
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Duggan's Brewery,43.64155614757265,-79.43221717928108,Brewery
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,The Future of Frances Watson,43.64120250867021,-79.4338430400482,Boutique
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Shopgirls Gallery Boutique,43.64162533891366,-79.43195234215757,Accessories Store
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Gallery 1313,43.64118773268068,-79.43337841340815,Art Gallery
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Parkdale Guardian Pharmacy,43.640595,-79.43762,Pharmacy
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Shoppers Drug Mart,43.639899,-79.439009,Pharmacy
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Rice & Noodle,43.64028335648371,-79.43835074476583,Chinese Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,A&W,43.64042887588472,-79.43780338766055,Fast Food Restaurant
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,TD Canada Trust,43.64022625429727,-79.43735084963009,Bank
"Brockton, Parkdale Village, Exhibition Place",43.6404954,-79.4368965,Old Man Pizza,43.6401793968803,-79.43722592017951,Pizza Place
"North Park, Maple Leaf Park, Upwood Park",43.7158241,-79.49341621107953,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
"North Park, Maple Leaf Park, Upwood Park",43.7158241,-79.49341621107953,Maple leaf park,43.716187513283,-79.4935309549699,Park
"North Park, Maple Leaf Park, Upwood Park",43.7158241,-79.49341621107953,Shan Webtech,43.715953472384385,-79.49693083763123,Business Service
"North Park, Maple Leaf Park, Upwood Park",43.7158241,-79.49341621107953,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,Super Coffee,43.68686134703151,-79.48960043952441,Coffee Shop
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,Sam and Nancy’s No Frills,43.686812,-79.483929,Grocery Store
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,Caplan's Appliances,43.686268,-79.488134,Furniture / Home Store
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,Caplan Miele Gallery,43.68641645778968,-79.48867061763234,Furniture / Home Store
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,Domino's Pizza,43.68770082931296,-79.49175255098748,Pizza Place
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,TTC Bus #89 Weston,43.68864218563354,-79.48998320874136,Bus Line
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,Coffee Time,43.689527376543786,-79.4940142286444,Coffee Shop
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6869597,-79.4895513,Eglinton Flats Tennis,43.68495067400644,-79.49468260217652,Tennis Court
"Runnymede, The Junction North",43.65859005,-79.4731749,The Good Neighbour,43.66257807131982,-79.4709859073286,Café
"Runnymede, The Junction North",43.65859005,-79.4731749,Annette Food Market,43.662456516546676,-79.4709790090443,Italian Restaurant
"Runnymede, The Junction North",43.65859005,-79.4731749,Revina Park,43.65868647524527,-79.4730773540552,Baseball Field
"Runnymede, The Junction North",43.65859005,-79.4731749,Ravina Park,43.660953730646014,-79.472722903121,Park
"Runnymede, The Junction North",43.65859005,-79.4731749,Annette Community Recreation Centre,43.661275402149805,-79.47459664519792,Event Space
"High Park, The Junction South",43.659672150000006,-79.4686082,The Good Neighbour,43.66257807131982,-79.4709859073286,Café
"High Park, The Junction South",43.659672150000006,-79.4686082,Annette Food Market,43.662456516546676,-79.4709790090443,Italian Restaurant
"High Park, The Junction South",43.659672150000006,-79.4686082,Lithuania Park,43.658666653470426,-79.46303844451904,Park
"High Park, The Junction South",43.659672150000006,-79.4686082,Ravina Park,43.660953730646014,-79.472722903121,Park
"High Park, The Junction South",43.659672150000006,-79.4686082,High Park Tuck Shop,43.65666565106496,-79.46662836072059,Convenience Store
"High Park, The Junction South",43.659672150000006,-79.4686082,Revina Park,43.65868647524527,-79.4730773540552,Baseball Field
"High Park, The Junction South",43.659672150000006,-79.4686082,High Park Tennis Club,43.656019818624834,-79.46710078958746,Tennis Court
"High Park, The Junction South",43.659672150000006,-79.4686082,High Park Village,43.65643746478208,-79.46443763560046,Residential Building (Apartment / Condo)
"Parkdale, Roncesvalles",43.645969,-79.4439673,Sorauren Avenue Park,43.648443306627975,-79.44340467453002,Park
"Parkdale, Roncesvalles",43.645969,-79.4439673,Sunny Joe's Cafe,43.647262483135606,-79.44387584869017,Coffee Shop
"Parkdale, Roncesvalles",43.645969,-79.4439673,I Deal Coffee,43.646341750636346,-79.44345407778789,Coffee Shop
"Parkdale, Roncesvalles",43.645969,-79.4439673,Mitzi's Cafe,43.642927471202576,-79.44216643292867,Café
